User ID,Username,Tweet,Retweet Count,Mention Count,Follower Count,Verified,Bot Label,Location,Created At,Hashtags
777816,romerodebra,Between today fire party explain myself weight chair discussion program church respond join.,69,2,3059,True,1,Aaronstad,2021-11-18 03:22:42,image
245417,choishawn,Each sing three final check as war.,74,0,7182,False,1,Lake Eric,2020-12-29 01:12:23,
193454,jack16,Politics amount cut benefit plant note here rise.,96,5,9770,False,0,Cynthiafurt,2020-08-18 00:04:25,rich just task
374775,martinezryan,Outside traditional region sometimes possible surface score though.,0,1,246,False,0,Dylanberg,2021-08-01 20:01:57,would
406740,carol11,Dark of seem give care nor office.,57,2,5446,False,0,Port Erintown,2022-01-12 16:49:21,night effect always
912072,pbass,Full economy up child serve story financial way.,56,5,1666,True,0,Kellytown,2021-05-11 15:36:50,cold hour increase though including
199747,richardsonruth,My magazine them behavior garden none over treat by.,68,4,6686,True,0,Thomasview,2022-06-07 08:58:40,management take total head
197192,sandramercado,After she ground money agency deal.,10,1,7919,False,0,Jasminshire,2022-09-08 16:23:18,until program suddenly as
656167,yewing,Positive thousand player region direction officer question exist talk.,29,2,2315,True,0,South Victoria,2022-07-08 11:29:18,
127578,carsonsamuel,Member against take million mission should dog that maintain arm now growth ground box.,39,1,8305,True,0,Jimenezstad,2022-03-17 12:31:20,trouble place interesting time determine
109424,adam49,Suddenly true treat myself cause long color discuss magazine matter.,52,0,9651,True,1,Port Valerie,2021-05-03 21:13:50,bank mention western
214429,sean20,Bar share military example education without magazine available recent site to effect.,85,4,9976,True,1,Hardinstad,2021-04-19 11:54:11,
640219,amberturner,Traditional plant whether we recognize address five.,40,3,3854,False,1,Willisbury,2021-10-04 21:30:38,their single expert up performance
800154,arosario,Instead trip such author final avoid mind get wonder job night.,88,3,6221,False,0,Jamesshire,2020-03-12 10:20:13,include
375206,alee,Site visit benefit specific option political new to.,39,3,7301,False,0,Torresview,2020-05-05 15:53:12,indeed evening none wide me
489218,frances94,Real make start become around tough.,16,1,1418,True,0,West Travisfurt,2020-05-25 00:22:42,movie
801762,andrew35,Follow share foreign stage lay responsibility condition economy entire month official on artist from.,42,5,2151,True,1,North Jill,2022-05-19 23:46:05,such heavy
221286,andrewsbryan,Society boy best eye green respond.,37,4,7241,False,1,Michellemouth,2020-06-17 16:11:09,successful sit
151956,jhughes,Staff article chair minute artist establish impact.,74,0,2255,True,1,Gregorystad,2022-03-21 12:36:16,find
337043,brett03,Painting six daughter another success image mention conference.,3,0,1201,True,1,Josebury,2020-08-02 11:17:40,hotel security hundred say left
288792,sarahdavis,Space section work eat probably thought must left.,98,1,8981,True,0,Michaelbury,2021-03-03 13:28:31,
143685,kristopher71,Reflect support stay matter without thank approach gas black provide cost western environment.,10,1,999,True,1,Fowlerfort,2021-10-03 06:32:11,toward these tonight far
971577,adriana24,Man father anything theory part fast leave me western will.,74,1,1418,False,1,Port Daniel,2023-05-01 10:40:17,necessary
457579,brandoncole,Clearly front personal later city represent.,75,5,3180,False,1,East Kimberlychester,2023-04-23 12:03:08,hit summer range
143489,sabrinagibson,Space PM data visit administration establish.,90,4,8349,True,1,East Carmen,2020-05-16 04:36:28,almost really trial where
142004,jaclyn00,Purpose back chair wish level candidate best three.,97,1,563,True,1,New Toddstad,2020-02-04 13:36:42,again important understand against
928371,clarkedaniel,Consider energy modern statement majority along pass in.,57,2,7739,False,0,Port Suzanne,2021-06-30 21:43:54,fast hear hour
863137,heather28,Large six later capital cut say policy film material thank.,34,3,1549,True,1,Sherrimouth,2020-09-20 07:58:09,them chance he behind fire
234744,travis82,Win support street program movement for federal interest stock series ask answer write.,73,0,3223,True,0,East Kylefurt,2022-08-11 09:30:58,
875503,gomezjay,Eat begin main else do able knowledge camera personal.,70,1,8560,True,0,South Thomasburgh,2022-12-17 23:53:39,range
415581,bergjames,Project late work prevent remember our throw though also public.,92,0,4242,False,1,North Steven,2021-08-27 21:23:52,lead
925632,toddmaria,Face memory describe large my show enough head prove family under.,1,4,1367,True,1,Danielhaven,2021-10-23 23:43:44,southern away case
611256,johnchavez,Language identify avoid the indeed building get significant throughout dog health easy.,85,5,4317,True,0,South Mark,2021-04-05 15:17:39,
971203,vickirodriguez,Fight college huge speech movie protect expect low positive them develop technology.,84,2,5171,True,1,Byrdfurt,2022-06-18 14:14:21,until growth care thing
416460,kevin21,Price themselves find language two structure certainly oil those early miss.,42,4,6272,True,0,Andrademouth,2023-01-20 03:55:38,push many miss building
339151,younglisa,Police collection but successful art off win form bed move.,59,1,2171,True,1,South Benjaminshire,2021-06-25 03:12:02,no simple line new
268226,josephfisher,Ten third well ball tend hair home.,72,2,5897,False,0,Bishopside,2020-04-24 06:16:24,character drive free letter
709805,nashdavid,Note population move this kid skin arm hospital finish.,63,1,5028,True,1,New Amyside,2022-12-12 05:52:25,network structure seven body partner
566465,matthew73,Within knowledge better threat safe street political play natural.,1,2,6850,False,0,South Sharonbury,2022-04-20 03:52:43,do service machine
137452,patricia82,Station wrong catch market property camera low message.,52,4,8352,True,1,West Lori,2022-08-23 06:26:55,alone yeah well
609389,morgan01,Situation charge wish responsibility million attention want environmental road responsibility he.,49,2,8481,False,1,South Stephanieport,2021-10-21 10:52:54,sure thus yes
375019,brian77,Long on action field agreement test democratic woman within church.,93,5,7392,False,1,Victoriaview,2022-01-09 08:53:56,
745922,vnunez,Newspaper prepare three any indeed reach project ask news.,34,5,5429,False,1,Wintersside,2021-09-28 20:22:15,
235764,kimberly66,Wonder certain defense member practice able way year media condition seek statement.,68,5,2662,True,1,Masonview,2021-07-24 18:06:59,
486995,rose40,Prevent determine yeah ability environmental short TV have.,1,3,1030,True,1,Port Michelle,2020-08-26 10:07:41,culture far box
731422,nicole03,Skin time area over step mouth risk fight whose one themselves safe find.,68,0,1432,False,0,Deborahside,2021-10-08 12:04:58,democratic skin
498891,alexmurphy,Data around book development third recent other.,43,0,8623,False,0,Butlertown,2021-11-08 00:00:47,current
807587,webercrystal,Contain drive response traditional two difference learn Congress the end food if.,65,3,5303,True,1,Kimshire,2022-03-30 08:58:48,officer
473394,william09,Visit white speak special end reveal various understand officer detail worker director wide.,73,2,1379,False,0,West Jasmin,2021-09-06 15:24:30,middle beautiful information day act
753045,jeannebrown,Than seat here someone perhaps here character.,54,3,1995,False,1,Juanfort,2023-02-16 07:08:26,
994538,kevin30,Site bill industry vote appear partner draw different.,77,5,5077,True,0,South Aimee,2020-11-17 15:15:48,concern beyond second
937510,hallkimberly,Case almost seem just party ask character chance rule open.,64,2,4489,True,1,Ruizport,2023-02-22 11:06:26,Mr hair leader agent
773001,steve91,Office spend Mrs can or student control.,55,5,5133,False,1,Collinsport,2023-03-18 21:05:24,study opportunity ground sing
144614,williamcarter,Catch past player enough truth exist moment deep style standard put.,27,2,5121,False,1,Harperton,2022-04-27 02:02:49,marriage land worker
703371,martinbrent,Girl choose training hospital himself toward dream.,6,5,9294,True,0,North Kari,2021-09-16 05:22:32,upon else trip often
926226,fdavidson,Eat life executive they reduce until present example home if different second matter.,83,2,7234,True,1,Port Ronald,2020-07-10 18:03:01,modern
778374,ronaldross,Factor opportunity although research work wish physical walk tax interesting.,94,2,7369,False,1,South Stephanieville,2022-04-24 10:35:54,a great than
701785,nancy80,Threat four share five week exactly PM nor quite station step watch.,17,1,7135,False,0,Davisport,2021-02-07 04:39:51,
841065,jnguyen,Because visit door base speak radio movement theory participant character.,1,4,5433,True,0,Courtneyfurt,2022-12-02 10:15:40,friend sure pattern
229226,millerkatherine,Fill along occur issue about what late imagine realize former seat there international.,52,4,3228,False,0,Elizabethshire,2020-07-09 15:03:11,player
792288,nmartinez,Eat kitchen challenge player sea course thing.,29,3,9164,False,1,Toniside,2023-04-14 07:40:03,blood hundred offer sure interesting
986122,atkinslarry,Arm wall clear history detail chair sea.,17,5,5452,True,0,East Loristad,2020-08-23 02:56:54,first particularly
407443,ivan10,Go standard control national under knowledge her.,16,0,8413,True,0,Hillmouth,2021-03-07 13:04:27,college and assume and
564990,uhorn,All often question these beyond wall despite one.,85,3,9229,False,0,Russellborough,2020-06-07 01:04:51,station event
948165,dawn63,Nature lead cell interest thus your front walk.,31,1,888,True,0,Port Monica,2021-12-18 05:12:37,experience able
506522,carrieevans,Son deep director human area morning learn.,11,1,8005,False,1,South Ashleymouth,2020-09-10 00:29:26,toward
718869,michaelryan,Third part apply miss number chance with strategy gun plan direction.,81,3,1723,True,0,West Rebeccaton,2022-04-05 13:36:15,line garden
341559,obowen,Protect nor official particularly among attack operation institution pay final plant.,38,2,6789,False,0,Smithview,2022-04-10 16:36:24,what
381482,eferguson,Second argue morning firm ask big.,10,0,9775,True,1,North Keithburgh,2023-05-09 00:10:21,three action some deal
664100,johnthomas,Feel information to explain collection hospital technology and pick.,12,4,3303,True,1,Johnsonport,2023-03-13 00:55:21,total develop provide
981797,deborah95,Street officer middle case painting many everything.,83,3,8807,False,1,Lawrenceview,2022-04-02 10:50:16,hit concern that
355669,mharrison,Small detail hand leave western computer American analysis meet.,18,0,9619,True,0,Sandovalshire,2022-12-15 08:39:19,project third know
425601,keithharrison,Goal Republican eight claim meet should tree.,31,1,9446,True,1,North Karen,2021-05-18 17:41:34,policy trip
135248,lisabranch,Third large whose edge administration shoulder attention cost particularly enough center write clearly.,14,5,7281,True,1,Davisburgh,2020-03-27 01:24:10,Republican too baby probably over
711459,jeffrey95,Race room man or whom wide amount.,9,4,1089,True,1,Berryhaven,2020-04-01 04:03:20,fish site hour
954850,chamberspatricia,Without process become not allow pattern.,55,3,2249,False,0,Lake Karla,2023-05-03 01:55:46,song page necessary large house
660041,ann77,Myself total few evening from certain pass.,95,3,853,False,0,Wilsonmouth,2020-08-19 07:29:08,
959831,smithsean,Account environment send factor natural range.,84,0,9908,False,0,Millershire,2022-08-24 22:19:20,inside treat
265529,hlong,Full especially message just yeah participant century practice money vote.,81,3,9052,False,1,Jacobschester,2020-02-13 10:24:13,yard fear reduce half
227622,scollins,Learn change sense nice can in goal people next bring you.,8,2,8249,False,0,North Lauraberg,2022-05-05 09:52:01,peace attack soldier
752164,egentry,Unit long lose allow both event win wonder purpose state student.,14,0,2328,True,1,Morganmouth,2020-02-21 05:40:40,point
165010,robertswilliam,Treat far police like effort weight court put time thus.,38,1,9711,True,1,New Jessica,2020-09-13 10:03:35,
739031,elizabeth82,Those about blood color popular fly data game prove explain.,12,5,5023,False,0,Stacyfort,2023-05-10 07:44:22,score between usually
507868,walkerdavid,Door term particular big debate word brother.,95,4,4931,True,0,Williamschester,2020-04-02 11:11:31,
403274,sjones,Dog upon strategy public yet claim who radio step to food month.,45,0,5129,False,1,Jacobsborough,2021-07-09 01:27:52,charge
534550,tiffanyhunt,Fight fine daughter article interest important.,26,2,2454,True,0,Romeroside,2020-01-12 14:04:11,
